timestamp_ms,frame,face_det_ms,gaze_est_ms,blink_det_ms,num_faces,pitch_deg,yaw_deg,ear,blink_rate_10s_bps,blink_state,engagement_score,engagement_level,engagement_trend,is_blinking,is_calibrated,timestamp,engagement_level_str,engagement_level_enc
1762453787568,55,87.01491355895996,8.01539421081543,4.037618637084961,1,-11.815200805664062,10.546859741210938,25.58911143141681,0.1,distracted,79.41583721955388,1.0,stable,False,True,2025-11-06 18:29:47.568,1.0,0
1762453787703,56,90.66891670227052,7.771492004394531,4.036664962768555,1,-8.193359375,7.9948883056640625,26.001224541428705,0.1,distracted,79.48177257038927,1.0,stable,False,True,2025-11-06 18:29:47.703,1.0,0
1762453787851,57,86.4419937133789,8.034229278564453,5.0411224365234375,1,-8.962371826171875,6.99017333984375,25.988428239457505,0.1,distracted,79.58900006939146,1.0,stable,False,True,2025-11-06 18:29:47.851,1.0,0
1762453787986,58,91.21489524841309,7.766008377075195,4.044771194458008,1,-7.859512329101562,8.5455322265625,25.529618950550027,0.1,distracted,79.72321967329563,1.0,stable,False,True,2025-11-06 18:29:47.986,1.0,0
1762453788136,59,91.13073348999023,8.03065299987793,0.0,1,-7.607940673828125,9.065338134765623,28.043851515638018,0.1,distracted,79.87451302266231,1.0,stable,False,True,2025-11-06 18:29:48.136,1.0,0
1762453788271,60,85.79444885253906,6.020545959472656,4.058361053466797,1,-9.036590576171877,10.377212524414062,29.021826252755265,0.1,distracted,80.0360230874378,1.0,stable,False,True,2025-11-06 18:29:48.271,1.0,0
1762453788402,61,85.40058135986328,6.0176849365234375,4.06336784362793,1,-7.681365966796875,7.900360107421875,28.44729799200205,0.1,distracted,80.2030303813484,1.0,stable,False,True,2025-11-06 18:29:48.402,1.0,0
1762453788535,62,88.90199661254883,8.027315139770508,4.05430793762207,1,-7.192291259765625,9.161224365234377,29.373831978508143,0.1,distracted,80.37230673110369,1.0,stable,False,True,2025-11-06 18:29:48.535,1.0,0
1762453788685,63,91.5830135345459,8.571863174438477,2.023935317993164,1,-6.031982421875,9.209136962890623,28.60599671493956,0.1,distracted,80.54166329527511,1.0,stable,False,True,2025-11-06 18:29:48.685,1.0,0
1762453788834,64,83.37545394897461,8.027315139770508,4.049539566040039,1,-9.76141357421875,10.770782470703123,26.490009092298173,0.1,distracted,80.70963452337024,1.0,stable,False,True,2025-11-06 18:29:48.834,1.0,0
1762453788969,65,83.98890495300293,6.021261215209961,6.052255630493164,1,-7.4897003173828125,7.7277984619140625,27.72078192469076,0.1,distracted,80.87525724208749,1.0,stable,False,True,2025-11-06 18:29:48.969,1.0,0
1762453789104,66,90.40236473083496,9.77015495300293,4.047155380249023,1,-7.1359710693359375,9.608505249023438,27.72078192469076,0.1,distracted,81.03791630283382,1.0,stable,False,True,2025-11-06 18:29:49.104,1.0,0
1762453789254,67,87.39161491394043,10.03575325012207,5.546331405639648,1,-5.06463623046875,10.611709594726562,26.7934492869855,0.1,distracted,81.19723679718493,1.0,stable,False,True,2025-11-06 18:29:49.254,1.0,0
1762453789386,68,90.46173095703124,11.774063110351562,4.048824310302734,1,-7.159088134765625,10.112701416015623,25.9937559760265,0.1,distracted,81.35300884746134,1.0,stable,False,True,2025-11-06 18:29:49.386,1.0,0
1762453789522,69,100.4631519317627,8.038759231567383,4.06956672668457,1,-8.383209228515625,11.336166381835938,29.383502939304265,0.1,distracted,81.50513517965774,1.0,stable,False,True,2025-11-06 18:29:49.522,1.0,0
1762453789671,70,96.74787521362305,7.767915725708008,4.068136215209961,1,-5.175994873046875,11.288650512695312,26.39865537786248,0.1,distracted,81.65359462576042,1.0,stable,False,True,2025-11-06 18:29:49.671,1.0,0
1762453789821,71,93.44100952148438,7.758378982543945,6.062030792236328,1,-7.232177734375,12.44879150390625,28.554115258024098,0.1,distracted,81.79841676012947,1.0,stable,False,True,2025-11-06 18:29:49.821,1.0,0
1762453789972,72,88.96279335021973,7.765769958496094,6.063938140869141,1,-8.238571166992188,10.85693359375,28.04988761688951,0.1,distracted,81.93966431478216,1.0,stable,False,True,2025-11-06 18:29:49.972,1.0,0
1762453790122,73,99.02215003967284,7.755756378173828,0.0,1,-14.050567626953123,-5.0364532470703125,18.78438066448329,0.1,distracted,82.07742102635808,1.0,stable,True,True,2025-11-06 18:29:50.122,1.0,0
1762453790273,74,94.37298774719238,7.772684097290039,2.006769180297852,1,-10.207717895507812,2.64654541015625,23.240574258194496,0.2,normal,83.71178327296083,1.0,stable,False,True,2025-11-06 18:29:50.273,1.0,0
1762453790419,75,95.15261650085448,7.75909423828125,6.047964096069336,1,-12.254653930664062,7.784805297851562,26.834095297244662,0.2,normal,84.50611438662614,1.0,stable,False,True,2025-11-06 18:29:50.419,1.0,0
1762453790570,76,89.17760848999023,9.762287139892578,6.051063537597656,1,-12.02886962890625,9.83270263671875,25.925577349204666,0.2,normal,84.72880178256324,1.0,stable,False,True,2025-11-06 18:29:50.570,1.0,0
1762453790720,77,90.88373184204102,8.016109466552734,0.0,1,-10.457534790039062,9.605545043945312,27.786040160753448,0.2,normal,84.92793004620678,1.0,stable,False,True,2025-11-06 18:29:50.720,1.0,0
1762453790853,78,91.44020080566406,7.527828216552734,5.550384521484375,1,-8.872802734375,8.234390258789062,25.10836739857156,0.2,normal,85.10956091013287,1.0,stable,False,True,2025-11-06 18:29:50.853,1.0,0
1762453791003,79,84.85960960388184,8.024930953979492,6.041765213012695,1,-8.100738525390625,11.040374755859377,26.894081684285844,0.2,normal,85.27797358929385,1.0,stable,False,True,2025-11-06 18:29:51.003,1.0,0
1762453791138,80,91.1850929260254,8.030176162719727,4.045248031616211,1,-6.2424163818359375,7.96612548828125,27.135965993491457,0.2,normal,85.43619781354101,1.0,stable,False,True,2025-11-06 18:29:51.138,1.0,0
1762453791288,81,89.06269073486328,9.766101837158203,4.032611846923828,1,-7.555084228515625,9.305252075195312,27.254799679447714,0.2,normal,85.58638705298124,1.0,stable,False,True,2025-11-06 18:29:51.288,1.0,0
1762453791437,82,89.15090560913086,6.013631820678711,3.389835357666016,1,-7.3095245361328125,10.572021484375,28.116868644964956,0.2,normal,85.73007987104155,1.0,stable,False,True,2025-11-06 18:29:51.437,1.0,0
1762453791587,83,84.38372611999512,8.030176162719727,6.049156188964844,1,-7.707901000976562,12.2235107421875,28.516473976089344,0.2,normal,85.86838296024996,1.0,stable,False,True,2025-11-06 18:29:51.587,1.0,0
1762453791719,84,92.87333488464355,9.76252555847168,4.042863845825195,1,-7.182296752929688,10.517120361328123,29.314615306214517,0.2,normal,86.00209934977974,1.0,stable,False,True,2025-11-06 18:29:51.719,1.0,0
1762453791867,85,95.50619125366212,13.953447341918944,0.0,1,-5.723541259765625,12.222259521484377,28.51339360133198,0.2,normal,86.13181822758153,1.0,stable,False,True,2025-11-06 18:29:51.867,1.0,0
1762453792018,86,90.90805053710938,6.0176849365234375,0.0,1,-5.8045196533203125,10.00030517578125,26.90721302911615,0.2,normal,86.25797788752732,1.0,stable,False,True,2025-11-06 18:29:52.018,1.0,0
1762453792166,87,88.49143981933594,8.017778396606445,0.0,1,-6.34051513671875,9.679718017578123,28.85928818035387,0.2,normal,86.38090985927025,1.0,stable,False,True,2025-11-06 18:29:52.166,1.0,0
1762453792300,88,86.61985397338867,8.02469253540039,4.042387008666992,1,-6.132293701171875,8.8035888671875,28.56118873058562,0.2,normal,86.50086986158371,1.0,stable,False,True,2025-11-06 18:29:52.300,1.0,0
1762453792450,89,96.32492065429688,8.03685188293457,0.0,1,-8.600296020507812,7.9453125,29.67469079456716,0.2,normal,86.61805952805258,1.0,stable,False,True,2025-11-06 18:29:52.450,1.0,0
1762453792600,90,90.97743034362792,8.01539421081543,0.0,1,-8.128875732421875,8.849273681640625,28.805270080777376,0.2,normal,86.7326416696368,1.0,stable,False,True,2025-11-06 18:29:52.600,1.0,0
1762453792733,91,87.37993240356445,8.026599884033203,4.041433334350586,1,-8.734832763671875,12.019454956054688,28.805270080777376,0.2,normal,86.84475100955375,1.0,stable,False,True,2025-11-06 18:29:52.733,1.0,0
1762453792868,92,91.18437767028809,5.756616592407227,6.049156188964844,1,-9.323318481445312,12.799896240234377,29.383502939304265,0.2,normal,86.95450174555069,1.0,improving,False,True,2025-11-06 18:29:52.868,1.0,0
1762453793016,93,87.00060844421387,8.02755355834961,4.028558731079102,1,-14.486358642578123,26.577056884765625,30.31797289919927,0.2,normal,86.75139505531929,1.0,improving,False,True,2025-11-06 18:29:53.016,1.0,0
1762453793151,94,89.35356140136719,6.0176849365234375,4.040002822875977,1,-20.99156188964844,24.876205444335938,35.394943704798905,0.2,normal,86.33985590939523,1.0,improving,False,True,2025-11-06 18:29:53.151,1.0,0
1762453793282,95,75.41227340698242,10.034799575805664,4.059314727783203,1,-20.82334899902344,21.95458984375,32.53124110925657,0.2,normal,85.79203802019019,1.0,stable,False,True,2025-11-06 18:29:53.282,1.0,0
1762453793417,96,89.20097351074219,8.025884628295898,4.046201705932617,1,-20.04376220703125,22.572998046875,32.83918206521979,0.2,normal,85.15766815092601,1.0,stable,False,True,2025-11-06 18:29:53.417,1.0,0
1762453793552,97,91.17674827575684,7.764339447021484,4.050731658935547,1,-20.420135498046875,24.748764038085938,33.16242994306008,0.2,normal,84.47089629751716,1.0,stable,False,True,2025-11-06 18:29:53.552,1.0,0
1762453793698,98,87.4326229095459,10.775089263916016,4.0607452392578125,1,-21.737030029296875,23.070327758789062,31.78677869906816,0.2,normal,83.75506266160355,1.0,stable,False,True,2025-11-06 18:29:53.698,1.0,0
1762453793833,99,83.13703536987305,7.775068283081055,4.046440124511719,1,-19.63623046875,23.46571350097656,34.959476808259495,0.2,normal,83.02601451060265,1.0,stable,False,True,2025-11-06 18:29:53.833,1.0,0
1762453793968,100,92.1761989593506,9.763479232788086,4.010915756225586,1,-20.35162353515625,20.922760009765625,34.869430468681685,0.2,normal,82.2944133609027,1.0,stable,False,True,2025-11-06 18:29:53.968,1.0,0
1762453794116,101,92.8184986114502,8.017301559448242,0.0,1,-10.61505126953125,22.84185791015625,31.778768577209256,0.2,normal,81.78229255611272,1.0,stable,False,True,2025-11-06 18:29:54.116,1.0,0
1762453794266,102,91.19915962219238,17.03929901123047,0.0,1,10.712158203125,16.823272705078125,32.33613668543398,0.2,normal,81.16248006380307,1.0,stable,False,True,2025-11-06 18:29:54.266,1.0,0
1762453794401,103,94.58327293395996,11.792659759521484,4.041433334350586,1,11.559051513671877,20.44052124023437,28.861721071403608,0.2,normal,80.46993061515019,1.0,stable,False,True,2025-11-06 18:29:54.401,1.0,0
1762453794549,104,93.0333137512207,9.79328155517578,4.03594970703125,1,12.712127685546877,19.99911499023437,29.39429050388565,0.2,normal,79.98514600109317,1.0,stable,False,True,2025-11-06 18:29:54.549,1.0,0
1762453794698,105,87.08500862121582,10.036706924438477,4.044294357299805,1,11.597503662109377,19.203109741210938,30.30637724582855,0.2,normal,79.38960220076521,1.0,stable,False,True,2025-11-06 18:29:54.698,1.0,0
1762453794830,106,92.850923538208,7.772684097290039,6.056547164916992,1,13.305007934570312,17.9498291015625,30.62267300196644,0.2,normal,78.71887211800569,1.0,stable,False,True,2025-11-06 18:29:54.830,1.0,0
1762453794981,107,90.7611846923828,8.02469253540039,0.0,1,15.66998291015625,19.60919189453125,30.58113305570669,0.2,normal,77.99773266133903,1.0,stable,False,True,2025-11-06 18:29:54.981,1.0,0
1762453795115,108,91.4149284362793,7.769584655761719,6.053686141967773,1,12.744293212890623,18.91595458984375,31.11546993174594,0.2,normal,77.24341781343722,1.0,stable,False,True,2025-11-06 18:29:55.115,1.0,0
1762453795266,109,88.44614028930664,15.774011611938477,4.033565521240234,1,6.0631103515625,15.8714599609375,33.03672546114683,0.2,normal,76.46789368891854,1.0,stable,False,True,2025-11-06 18:29:55.266,1.0,0
1762453795400,110,89.45512771606445,8.028507232666016,4.042863845825195,1,-27.667236328125,12.623580932617188,33.66464709138914,0.2,normal,75.67944937088966,1.0,stable,False,True,2025-11-06 18:29:55.400,1.0,0
1762453795549,111,93.0626392364502,6.011009216308594,0.0,1,-36.33599853515625,8.153656005859375,34.33033144406127,0.2,normal,74.8838090956874,1.0,stable,False,True,2025-11-06 18:29:55.549,1.0,0
1762453795683,112,93.33252906799316,7.765054702758789,4.044294357299805,1,-35.8717041015625,10.113037109375,33.67669912347134,0.2,normal,74.0849096213304,1.0,stable,False,True,2025-11-06 18:29:55.683,1.0,0
1762453795834,113,93.41764450073242,10.03885269165039,0.0,1,-38.76271057128906,11.710189819335938,32.71516066193288,0.2,normal,73.28544341645403,1.0,declining,False,True,2025-11-06 18:29:55.834,1.0,0
1762453795968,114,91.1858081817627,8.030414581298828,4.233598709106445,1,-37.7196044921875,11.82177734375,33.67669912347134,0.2,normal,72.48723807842859,1.0,declining,False,True,2025-11-06 18:29:55.968,1.0,0
1762453796115,115,85.41750907897949,8.021116256713867,4.031181335449219,1,-40.29537963867188,11.0235595703125,33.6852886300063,0.2,normal,71.69152123792651,1.0,declining,False,True,2025-11-06 18:29:56.115,1.0,0
1762453796250,116,90.8517837524414,7.784128189086914,4.042148590087891,1,-17.668853759765625,6.870513916015625,27.934544337881974,0.2,normal,70.89910540738524,1.0,declining,False,True,2025-11-06 18:29:56.250,1.0,0
1762453796401,117,91.48097038269044,8.019447326660156,4.046440124511719,1,-9.575408935546877,8.30535888671875,30.36921662132384,0.2,normal,70.34441432600633,1.0,declining,False,True,2025-11-06 18:29:56.401,1.0,0
1762453796552,118,96.77696228027344,8.77237319946289,0.0,1,-7.677825927734375,9.316497802734377,31.75575146852789,0.2,normal,70.19154461123092,1.0,declining,False,True,2025-11-06 18:29:56.552,1.0,0
1762453796702,119,89.16997909545898,12.034177780151367,0.0,1,-6.96630859375,8.477767944335938,31.271173719973365,0.2,normal,70.08453581088814,1.0,declining,False,True,2025-11-06 18:29:56.702,1.0,0
1762453796831,120,87.45169639587402,6.033658981323242,4.055500030517578,1,-6.0523681640625,9.080291748046877,30.96754901610717,0.2,normal,70.0096296506482,1.0,declining,False,True,2025-11-06 18:29:56.831,1.0,0
1762453796962,121,92.38290786743164,8.02922248840332,4.064798355102539,1,-7.884124755859375,13.072921752929688,28.91539154407477,0.2,normal,69.95719533848023,1.0,declining,False,True,2025-11-06 18:29:56.962,1.0,0
1762453797111,122,75.39772987365723,7.756471633911133,4.037618637084961,1,-7.930374145507812,10.139205932617188,30.27968243649405,0.1,distracted,68.42049131996265,1.0,declining,False,True,2025-11-06 18:29:57.111,1.0,0
1762453797246,123,89.0815258026123,8.026123046875,2.033710479736328,1,-7.146240234375,14.921966552734377,30.32581109835553,0.1,distracted,67.34479850700035,1.0,declining,False,True,2025-11-06 18:29:57.246,1.0,0
1762453797381,124,88.96923065185547,8.018016815185547,4.038572311401367,1,-7.161163330078125,14.2767333984375,31.10763398068811,0.1,distracted,66.59181353792674,1.0,declining,False,True,2025-11-06 18:29:57.381,1.0,0
1762453797513,125,83.36853981018066,8.029937744140625,6.058692932128906,1,-9.053390502929688,14.502426147460938,29.85288432963248,0.1,distracted,66.06472405957521,1.0,declining,False,True,2025-11-06 18:29:57.513,1.0,0
1762453797648,126,88.44184875488281,8.01706314086914,4.051446914672852,1,-8.058319091796875,13.571319580078123,30.31883059684526,0.1,distracted,65.69576142472914,1.0,declining,False,True,2025-11-06 18:29:57.648,1.0,0
1762453797794,127,93.03808212280272,11.78264617919922,2.04157829284668,1,-8.880203247070312,11.37152099609375,30.26941108815112,0.1,distracted,65.43748758033689,1.0,declining,False,True,2025-11-06 18:29:57.794,1.0,0
1762453797944,128,90.96455574035645,8.017778396606445,0.0,1,-6.66143798828125,14.300445556640623,31.193241298920967,0.1,distracted,65.4936689931466,1.0,declining,False,True,2025-11-06 18:29:57.944,1.0,0
1762453798079,129,90.99388122558594,7.772922515869141,4.050970077514648,1,-7.9208831787109375,14.743637084960938,30.625562421970574,0.1,distracted,65.77157497672539,1.0,declining,False,True,2025-11-06 18:29:58.079,1.0,0
1762453798229,130,86.40170097351074,8.029460906982422,4.812002182006836,1,-8.263092041015625,13.46142578125,31.10228184396708,0.1,distracted,65.96610916523053,1.0,declining,False,True,2025-11-06 18:29:58.229,1.0,0
